year,state,property_damage
2024,Missouri,3.00K
2024,Georgia,2.00K
2024,Missouri,30.00K
2024,Missouri,1.00K
2024,New York,5.00K
2024,Mississippi,25.00K
2024,Mississippi,15.00K
2024,Mississippi,30.00K
2024,Mississippi,10.00K
2024,Missouri,5.00K
2024,Missouri,35.00K
2024,Mississippi,1.00K
2024,Mississippi,2.00K
2024,Virginia,5.50K
2024,New York,1.00K
2024,New York,1.00K
2024,Missouri,5.00K
2024,Virginia,75.00K
2024,Nebraska,200.00K
2024,Mississippi,200.00K
2024,Mississippi,1.00K
2024,Mississippi,10.00K
2024,Mississippi,2.00K
2024,Mississippi,1.00K
2024,Mississippi,15.00K
2024,Mississippi,200.00K
2024,Mississippi,15.00K
2024,Mississippi,15.00K
2024,Virginia,0.50K
2024,Georgia,1.00K
2024,Georgia,1.00K
2024,Georgia,1.00K
2024,Georgia,1.00K
2024,Georgia,1.00K
2024,Georgia,1.00K
2024,Alabama,2.00K
2024,Mississippi,2.00K
2024,Mississippi,15.00K
2024,Oklahoma,51.17K
2024,Oklahoma,36.07K
2024,Oklahoma,200.00K
2024,Oklahoma,428.00K
2024,Oklahoma,26.00K
2024,Alabama,2.00K
2024,Alabama,2.00K
2024,Mississippi,15.00K
2024,Mississippi,1.00K
2024,Mississippi,2.00K
2024,Arkansas,5.00K
2024,Massachusetts,0.80K
2024,Alabama,0.50K
2024,Massachusetts,0.80K
2024,Alabama,5.00K
2024,Alabama,5.00K
2024,California,20.00K
2024,California,1.00K
2024,California,10.00K
2024,Mississippi,20.00K
2024,Mississippi,1.00K
2024,Mississippi,2.00K
2024,Mississippi,1.00K
2024,Mississippi,1.00K
2024,Mississippi,2.00K
2024,Mississippi,2.00K
2024,Mississippi,2.00K
2024,Mississippi,1.00K
2024,Mississippi,100.00K
2024,Mississippi,2.00K
2024,Mississippi,10.00K
2024,Mississippi,1.00K
2024,California,5.00K
2024,California,5.00K
2024,Mississippi,1.00K
2024,Mississippi,1.00K
2024,New Mexico,10.00K
2024,Alabama,2.00K
2024,Mississippi,5.00K
2024,Mississippi,1.00K
2024,Mississippi,1.00K
2024,Mississippi,1.00K
2024,Mississippi,5.00K
2024,Mississippi,5.00K
2024,Mississippi,75.00K
2024,Mississippi,5.00K
2024,Louisiana,20.00K
2024,Arkansas,1.00K
2024,Mississippi,10.00K
2024,Mississippi,1.00K
2024,Mississippi,1.00K
2024,Mississippi,5.00K
2024,Massachusetts,0.30K
2024,Massachusetts,0.30K
2024,Massachusetts,0.50K
2024,Massachusetts,0.30K
2024,Massachusetts,0.30K
2024,Massachusetts,0.30K
2024,Massachusetts,0.80K
2024,Massachusetts,0.80K
2024,Mississippi,25.00K
2024,Mississippi,1.00K
2024,California,10.00K
2024,Massachusetts,1.00K
2024,Massachusetts,0.30K
2024,Massachusetts,0.30K
2024,Massachusetts,2.00K
2024,Massachusetts,1.50K
2024,Alabama,2.00K
2024,Alabama,10.00K
2024,California,20.00K
2024,California,10.00K
2024,Connecticut,1.00K
2024,Alabama,1.50K
2024,Alabama,2.00K
2024,Connecticut,0.50K
2024,Massachusetts,0.50K
2024,Massachusetts,0.30K
2024,Alabama,1.00K
2024,New Mexico,50.00K
2024,Nebraska,10.00K
2024,Connecticut,0.80K
2024,Connecticut,0.50K
2024,Mississippi,1.00K
2024,Mississippi,1.00K
2024,Mississippi,2.00K
2024,Mississippi,5.00K
2024,Mississippi,5.00K
2024,Mississippi,50.00K
2024,Alabama,2.00K
2024,Alabama,2.00K
2024,Alabama,2.00K
2024,Alabama,2.00K
2024,Alabama,15.00K
2024,Mississippi,5.00K
2024,Massachusetts,0.80K
2024,Massachusetts,0.50K
2024,Massachusetts,0.50K
2024,Massachusetts,0.30K
2024,Massachusetts,2.00K
2024,Massachusetts,0.30K
2024,Massachusetts,0.80K
2024,Massachusetts,0.80K
2024,Massachusetts,0.30K
2024,Mississippi,2.00K
2024,Mississippi,5.00K
2024,Mississippi,10.00K
2024,California,1.00K
2024,California,1.00K
2024,Mississippi,10.00K
2024,Mississippi,30.00K
2024,Mississippi,1.00K
2024,Mississippi,1.00K
2024,Mississippi,10.00K
2024,Mississippi,1.00K
2024,Mississippi,1.00K
2024,Mississippi,1.00K
2024,Massachusetts,0.30K
2024,Massachusetts,0.50K
2024,Massachusetts,2.00K
2024,Alabama,0.20K
2024,Mississippi,2.00K
2024,California,5.00K
2024,California,5.00K
2024,California,5.00K
2024,California,1.00K
2024,California,1.00K
2024,Missouri,5.00K
2024,Missouri,3.00K
2024,Missouri,5.00K
2024,Missouri,3.00K
2024,Missouri,15.00K
2024,Missouri,2.00K
2024,Missouri,10.00K
2024,Missouri,750.00K
2024,Missouri,200.00K
2024,Missouri,25.00K
2024,New York,1.00K
2024,New York,1.00K
2024,New York,1.00K
2024,Georgia,0.10K
2024,Missouri,20.00K
2024,Missouri,10.00K
2024,Missouri,1.00K
2024,Missouri,18.00K
2024,Missouri,5.00K
2024,Missouri,3.00K
2024,Missouri,0.25K
2024,Missouri,10.00K
2024,Missouri,12.00K
2024,Missouri,10.00K
2024,Missouri,5.00K
2024,Missouri,9.00K
2024,Missouri,5.00K
2024,Missouri,3.00K
2024,Missouri,10.00K
2024,Missouri,15.00K
2024,Kansas,7.50K
2024,Missouri,25.00K
2024,Missouri,2.00K
2024,Missouri,15.00K
2024,Missouri,5.00K
2024,Missouri,10.00K
2024,Missouri,2.00K
2024,Kansas,50.00K
2024,Missouri,25.00K
2024,Kansas,35.00K
2024,Nebraska,50.00K
2024,Nebraska,10.00K
2024,Florida,25.00K
2024,Idaho,600.00K
2024,Idaho,200.00K
2024,Louisiana,2.00K
2024,Alabama,2.00K
2024,Alabama,2.00K
2024,Massachusetts,1.00K
2024,Texas,250.00K
2024,Louisiana,1.00K
2024,Florida,3.00K
2024,Texas,1.00K
2024,Texas,50.00K
2024,Wisconsin,80.00K
2024,Wisconsin,20.00K
2024,Wisconsin,20.00K
2024,West Virginia,0.50K
2024,West Virginia,3.00K
2024,West Virginia,0.50K
2024,West Virginia,0.50K
2024,West Virginia,8.00K
2024,West Virginia,0.50K
2024,West Virginia,5.00K
2024,West Virginia,0.50K
2024,West Virginia,5.00K
2024,West Virginia,5.00K
2024,West Virginia,0.50K
2024,Alabama,0.20K
2024,Florida,2.00K
2024,Florida,3.00K
2024,Florida,3.00K
2024,Florida,2.00K
2024,Louisiana,10.00K
2024,Wisconsin,20.00K
2024,Wisconsin,20.00K
2024,Wisconsin,10.00K
2024,Florida,250.00K
2024,West Virginia,0.50K
2024,West Virginia,0.50K
2024,West Virginia,0.50K
2024,West Virginia,0.50K
2024,West Virginia,0.50K
2024,West Virginia,5.00K
2024,West Virginia,3.00K
2024,West Virginia,5.00K
2024,West Virginia,3.00K
2024,West Virginia,0.50K
2024,West Virginia,0.50K
2024,Wisconsin,20.00K
2024,Wisconsin,20.00K
2024,Wisconsin,5.00K
2024,Wisconsin,5.00K
2024,West Virginia,3.00K
2024,West Virginia,3.00K
2024,West Virginia,3.00K
2024,Alabama,10.00K
2024,Louisiana,250.00K
2024,Wisconsin,80.00K
2024,Wisconsin,7.00K
2024,Florida,3.00K
2024,Maryland,2.00K
2024,Maryland,2.00K
2024,Maryland,6.00K
2024,Maryland,2.00K
2024,Virginia,4.00K
2024,Maryland,6.00K
2024,West Virginia,4.00K
2024,West Virginia,3.00K
2024,West Virginia,3.00K
2024,West Virginia,2.00K
2024,Tennessee,5.00K
2024,Tennessee,1.00K
2024,Louisiana,2.00K
2024,Alabama,10.00K
2024,Alabama,10.00K
2024,Alabama,10.00K
2024,Louisiana,15.00K
2024,Louisiana,2.00K
2024,Louisiana,2.00K
2024,Louisiana,3.00K
2024,Louisiana,500.00K
2024,West Virginia,2.00K
2024,West Virginia,6.00K
2024,West Virginia,2.00K
2024,Maryland,6.00K
2024,Maryland,2.00K
2024,Tennessee,25.00K
2024,Tennessee,50.00K
2024,Massachusetts,3.00K
2024,Louisiana,3.00K
2024,North Carolina,1.00K
2024,Georgia,50.00K
2024,Louisiana,10.00K
2024,Louisiana,2.00K
2024,Louisiana,1.00K
2024,Tennessee,75.00K
2024,Tennessee,25.00K
2024,Massachusetts,1.50K
2024,Massachusetts,1.00K
2024,Louisiana,50.00K
2024,Louisiana,2.00K
2024,Louisiana,2.00K
2024,Louisiana,1.00K
2024,North Carolina,3.00K
2024,Georgia,5.00K
2024,Rhode Island,15.00K
2024,Texas,525.00K
2024,Maryland,2.00K
2024,Maryland,2.00K
2024,Maryland,2.00K
2024,Maryland,4.00K
2024,Maryland,2.00K
2024,Maryland,5.00K
2024,Maryland,6.00K
2024,Maryland,6.00K
2024,Maryland,6.00K
2024,Georgia,100.00K
2024,Wisconsin,10.00K
2024,Wisconsin,5.00K
2024,Wisconsin,7.00K
2024,Wisconsin,10.00K
2024,Maryland,10.00K
2024,Maryland,2.00K
2024,Virginia,6.00K
2024,North Carolina,10.00K
2024,North Carolina,15.00K
2024,Georgia,5.00K
2024,Wisconsin,7.00K
2024,Wisconsin,5.00K
2024,Wisconsin,3.00K
2024,Wisconsin,5.00K
2024,Alabama,100.00K
2024,Virginia,4.00K
2024,Virginia,4.00K
2024,Virginia,20.00K
2024,Virginia,10.00K
2024,Virginia,20.00K
2024,North Carolina,1.00K
2024,Texas,10.00K
2024,Texas,1.00K
2024,Texas,2.00K
2024,Georgia,10.00K
2024,Georgia,3.00K
2024,Wisconsin,5.00K
2024,Wisconsin,7.00K
2024,Wisconsin,7.00K
2024,Wisconsin,3.00K
2024,Maryland,1000.00K
2024,American Samoa,20.00K
2024,Georgia,4.00K
2024,Wisconsin,2.00K
2024,Wisconsin,2.00K
2024,Wisconsin,4.00K
2024,Wisconsin,6.00K
2024,Louisiana,10.00K
2024,Rhode Island,0.50K
2024,Virginia,2.00K
2024,Maryland,10.00K
2024,Virginia,6.00K
2024,Washington,2.00K
2024,Washington,2.00K
2024,New Mexico,500.00K
2024,Arkansas,15.00K
2024,Pennsylvania,10.00K
2024,Pennsylvania,50.00K
2024,Pennsylvania,60.00K
2024,Wisconsin,5.00K
2024,Wisconsin,5.00K
2024,Wisconsin,7.00K
2024,Wisconsin,3.00K
2024,Louisiana,200.00K
2024,Washington,2.00K
2024,Virginia,25.00K
2024,Virginia,6.00K
2024,Louisiana,5.00K
2024,Louisiana,1.00K
2024,Louisiana,2.00K
2024,Georgia,1.00K
2024,Wisconsin,7.00K
2024,Washington,2.00K
2024,Virginia,5.00K
2024,Virginia,2.00K
2024,Virginia,3.00K
2024,Virginia,10.00K
2024,Virginia,4.00K
2024,Virginia,2.00K
2024,Washington,200.00K
2024,Virginia,2.00K
2024,Virginia,5.00K
2024,Virginia,6.00K
2024,Tennessee,5.00K
2024,Alabama,2.00K
2024,Georgia,4.00K
2024,Georgia,5.00K
2024,Wisconsin,7.00K
2024,Wisconsin,7.00K
2024,Wisconsin,7.00K
2024,Wisconsin,7.00K
2024,Washington,10.00K
2024,Virginia,2.00K
2024,Virginia,2.00K
2024,West Virginia,5.00K
2024,West Virginia,2.00K
2024,West Virginia,2.00K
2024,Michigan,15.00K
2024,Louisiana,1.00K
2024,Louisiana,3.00K
2024,Louisiana,2.00K
2024,Louisiana,1.00K
2024,Louisiana,2.00K
2024,Louisiana,2.00K
2024,Wisconsin,7.00K
2024,Wisconsin,15.00K
2024,Wisconsin,30.00K
2024,Florida,500.00K
2024,West Virginia,5.00K
2024,West Virginia,1.50K
2024,West Virginia,3.00K
2024,West Virginia,0.50K
2024,Louisiana,1.00K
2024,Texas,5.00K
2024,North Carolina,5.00K
2024,Maryland,2.00K
2024,Maryland,5.00K
2024,New York,2.00K
2024,New York,2.00K
2024,New York,1.00K
2024,New York,5.00K
2024,Maryland,2.00K
2024,Maryland,5.00K
2024,Connecticut,1.00K
2024,California,1.00K
2024,New York,2.00K
2024,Alabama,2.00K
2024,Missouri,4.00K
2024,Missouri,2.00K
2024,Missouri,2.00K
2024,Missouri,20.00K
2024,New York,2.00K
2024,New York,2.00K
2024,New York,2.00K
2024,Ohio,5.00K
2024,North Carolina,3.00K
2024,Mississippi,10.00K
2024,Mississippi,20.00K
2024,New York,5.00K
2024,Ohio,4.00K
2024,Ohio,6.00K
2024,Ohio,3.00K
2024,Ohio,4.00K
2024,Connecticut,3.00K
2024,California,1.00K
2024,Connecticut,15.00K
2024,Connecticut,1.00K
2024,Georgia,1.00K
2024,Georgia,10.00K
2024,New York,2.00K
2024,New York,2.00K
2024,Vermont,1.00K
2024,Vermont,2.00K
2024,New York,2.00K
2024,New York,2.00K
2024,New York,2.00K
2024,New York,2.00K
2024,New York,2.00K
2024,Georgia,100.00K
2024,Atlantic North,3.00K
2024,Puerto Rico,1.10K
2024,Kentucky,5.00K
2024,Kentucky,0.10K
2024,Alabama,2.00K
2024,Ohio,25.00K
2024,Indiana,1.50K
2024,Indiana,1.20K
2024,Indiana,1.50K
2024,Mississippi,1.00K
2024,Mississippi,1.00K
2024,Missouri,2.00K
2024,Missouri,0.50K
2024,Missouri,1.50K
2024,Missouri,30.00K
2024,Missouri,0.50K
2024,Ohio,550.00K
2024,Mississippi,100.00K
2024,Missouri,1.00K
2024,Missouri,1.00K
2024,Missouri,0.50K
2024,Ohio,450.00K
2024,Connecticut,1.00K
2024,Connecticut,1.00K
2024,Ohio,100.00K
2024,New Jersey,3.00K
2024,Connecticut,5.00K
2024,Connecticut,5.00K
2024,Indiana,1.50K
2024,Indiana,2.00K
2024,Indiana,1.00K
2024,Ohio,650.00K
2024,North Carolina,1.00K
2024,West Virginia,0.25K
2024,West Virginia,0.20K
2024,West Virginia,0.20K
2024,California,395.00K
2024,Florida,75.00K
2024,Vermont,1.00K
2024,Vermont,2.00K
2024,Vermont,2.00K
2024,Vermont,10.00K
2024,West Virginia,0.20K
2024,West Virginia,0.20K
2024,Virginia,20.00K
2024,Virginia,3.00K
2024,Virginia,1.00K
2024,Virginia,0.50K
2024,Virginia,0.50K
2024,Missouri,20.00K
2024,Missouri,10.00K
2024,Alabama,5.00K
2024,West Virginia,0.20K
2024,Mississippi,200.00K
2024,Virginia,3.00K
2024,Virginia,0.50K
2024,Virginia,40.00K
2024,West Virginia,5.00K
2024,West Virginia,6.00K
2024,Ohio,50.00K
2024,Alabama,0.20K
2024,Alabama,2.00K
2024,North Carolina,1.00K
2024,North Carolina,1.50K
2024,Virginia,3.00K
2024,Virginia,2.50K
2024,Virginia,2.50K
2024,Ohio,5.00K
2024,Virginia,2.50K
2024,Virginia,2.00K
2024,Virginia,2.00K
2024,Virginia,2.00K
2024,Louisiana,2.00K
2024,Mississippi,10.00K
2024,New York,5.00K
2024,Vermont,10.00K
2024,Oklahoma,1.30M
2024,Mississippi,2.00K
2024,Mississippi,2.00K
2024,Wisconsin,2.00K
2024,Wisconsin,2.00K
2024,Wisconsin,2.00K
2024,North Carolina,3.00K
2024,Oklahoma,23.79K
2024,Oklahoma,190.88K
2024,Oklahoma,120.91K
2024,Oklahoma,53.04K
2024,California,400.00K
2024,California,2.00K
2024,California,50.00K
2024,Vermont,5.00K
2024,Mississippi,20.00K
2024,California,8.00K
2024,California,200.00K
2024,California,10.00K
2024,California,1.00K
2024,California,2.00K
2024,Nevada,50.00K
2024,Nevada,1.00K
2024,Ohio,10.00K
2024,North Carolina,20.00K
2024,North Carolina,10.00K
2024,North Carolina,5.00K
2024,West Virginia,0.50K
2024,West Virginia,0.50K
2024,Georgia,2.00K
2024,California,2.00K
2024,California,10.00K
2024,California,300.00K
2024,California,25.00K
2024,California,3.00K
2024,Arkansas,10.00K
2024,Indiana,1.00K
2024,Indiana,1.00K
2024,Arkansas,10.00K
2024,Indiana,1.00K
2024,Indiana,1.00K
2024,Indiana,1.00K
2024,Indiana,1.00K
2024,Texas,150.00K
2024,Minnesota,10.00K
2024,Indiana,1.00K
2024,Indiana,1.00K
2024,Georgia,10.00K
2024,Minnesota,30.00K
2024,Georgia,10.00K
2024,Georgia,15.00K
2024,Mississippi,1.00K
2024,Vermont,2.00K
2024,New York,10.00K
2024,California,5.00K
2024,Vermont,5.00K
2024,Vermont,5.00K
2024,New York,5.00K
2024,Florida,5.00K
2024,Oklahoma,15.00K
2024,Oklahoma,15.00K
2024,Illinois,1.00K
2024,Illinois,15.00K
2024,Indiana,5.00K
2024,Ohio,0.10K
2024,Missouri,30.00K
2024,Missouri,0.50K
2024,Missouri,2.00K
2024,Missouri,2.00K
2024,Missouri,1.50K
2024,Pennsylvania,4.00K
2024,Ohio,6.00K
2024,Indiana,2.00K
2024,Missouri,1.00K
2024,Missouri,1.00K
2024,Idaho,190.00K
2024,Maryland,3.00K
2024,Maryland,6.00K
2024,Maryland,2.00K
2024,North Carolina,4.00K
2024,California,10.00K
2024,California,10.00K
2024,Oklahoma,20.00K
2024,Oklahoma,20.00K
2024,Oklahoma,15.00K
2024,West Virginia,5.00K
2024,West Virginia,5.00K
2024,Illinois,50.00K
2024,Illinois,5.00K
2024,Puerto Rico,3.00K
2024,Puerto Rico,3.00K
2024,Puerto Rico,1.00K
2024,Puerto Rico,1.00K
2024,Florida,2.00K
2024,Missouri,17.00K
2024,Missouri,10.00K
2024,Missouri,13.00K
2024,Missouri,3.00K
2024,Missouri,3.00K
2024,Missouri,1.00K
2024,Missouri,0.50K
2024,New Mexico,75.00K
2024,New Mexico,75.00K
2024,California,10.00K
2024,Missouri,5.00K
2024,Kentucky,1.00K
2024,Indiana,1.00K
2024,Indiana,1.00K
2024,Indiana,1.00K
2024,Indiana,2.00K
2024,Indiana,10.00K
2024,Missouri,1.00K
2024,Missouri,1.00K
2024,North Carolina,3.00K
2024,Virginia,10.00K
2024,Oklahoma,15.00K
2024,Oklahoma,10.00K
2024,Oklahoma,20.00K
2024,Oklahoma,10.00K
2024,Louisiana,1.00K
2024,Louisiana,3.00K
2024,Louisiana,4.50K
2024,Louisiana,3.00K
2024,Louisiana,3.00K
2024,Puerto Rico,3.00K
2024,Puerto Rico,1.10K
2024,Illinois,0.50K
2024,Missouri,2.00K
2024,Missouri,20.00K
2024,Missouri,30.00K
2024,Missouri,10.00K
2024,Missouri,180.00K
2024,Virginia,983.00K
2024,Virginia,559.00K
2024,Indiana,1.00K
2024,Indiana,1.00K
2024,Illinois,1.00K
2024,Illinois,1.00K
2024,Illinois,1.00K
2024,Illinois,1.00K
2024,Indiana,1.00K
2024,Indiana,2.00K
2024,Indiana,2.00K
2024,Missouri,1.00K
2024,Missouri,1.00K
2024,Iowa,50.00K
2024,Georgia,2.00K
2024,Alabama,200.00K
2024,Arkansas,50.00K
2024,Arkansas,25.00K
2024,Louisiana,2.50K
2024,Louisiana,3.00K
2024,Louisiana,3.00K
2024,Louisiana,2.00K
2024,Louisiana,1.00K
2024,Idaho,118.00K
2024,New York,20.00K
2024,North Carolina,20.00K
2024,North Carolina,20.00K
2024,North Carolina,10.00K
2024,Mississippi,1.00K
2024,Mississippi,10.00K
2024,California,1.00K
2024,Virginia,12.00K
2024,Indiana,1.00K
2024,Indiana,1.00K
2024,Indiana,1.00K
2024,Kentucky,1.00K
2024,Kentucky,1.00K
2024,Kentucky,1.00K
2024,Kentucky,1.00K
2024,Indiana,5.00K
2024,Missouri,20.00K
2024,Missouri,1.00K
2024,California,5.00K
2024,Missouri,50.00K
2024,Mississippi,50.00K
2024,Mississippi,1.00K
2024,Mississippi,1.00K
2024,Pennsylvania,4.00K
2024,Pennsylvania,40.00K
2024,Pennsylvania,3.00K
2024,Pennsylvania,5.00K
2024,California,1.00K
2024,Kentucky,1.00K
2024,Kentucky,1.00K
2024,Kentucky,1.00K
2024,Kentucky,1.00K
2024,Kentucky,1.00K
2024,Kentucky,1.00K
2024,Indiana,5.00K
2024,Indiana,2.00K
2024,Missouri,20.00K
2024,Mississippi,2.00K
2024,Mississippi,2.00K
2024,Virginia,2.00K
2024,Maryland,10.00K
2024,North Carolina,5.00K
2024,North Carolina,2.00K
2024,Mississippi,35.00K
2024,Arkansas,30.00K
2024,Arkansas,40.00K
2024,Illinois,10.00K
2024,Oklahoma,2.00M
2024,Mississippi,10.00K
2024,Mississippi,10.00K
2024,Mississippi,5.00K
2024,Mississippi,10.00K
2024,Mississippi,1.00K
2024,Mississippi,5.00K
2024,Pennsylvania,3.00K
2024,Missouri,30.00K
2024,Kentucky,1.00K
2024,Kentucky,1.00K
2024,Kentucky,1.00K
2024,Kentucky,1.00K
2024,Illinois,1.00K
2024,Illinois,1.00K
2024,Indiana,3.00K
2024,Indiana,5.00K
2024,Missouri,5.00K
2024,Missouri,20.00K
2024,Illinois,20.00K
2024,Virginia,100.00K
2024,Illinois,5.00K
