year,state,property_damage
2022,Massachusetts,0.50K
2022,Massachusetts,3.00K
2022,Massachusetts,1.00K
2022,Massachusetts,1.00K
2022,Massachusetts,2.00K
2022,Massachusetts,0.50K
2022,Arizona,1.00K
2022,Arizona,2.00K
2022,Arizona,1.00K
2022,Arizona,1.00K
2022,Arizona,10.00K
2022,Arizona,1.00K
2022,Nevada,20.00K
2022,Massachusetts,4.00K
2022,Massachusetts,1.30K
2022,Massachusetts,5.00K
2022,Massachusetts,7.00K
2022,Massachusetts,0.50K
2022,Massachusetts,0.50K
2022,Massachusetts,0.50K
2022,Massachusetts,10.00K
2022,Connecticut,7.00K
2022,South Dakota,100.00K
2022,Florida,0.50K
2022,Massachusetts,5.00K
2022,Massachusetts,2.00K
2022,Massachusetts,7.50K
2022,Massachusetts,2.30K
2022,Massachusetts,2.80K
2022,North Carolina,1.50K
2022,North Carolina,50.00K
2022,Connecticut,1.50K
2022,Connecticut,0.80K
2022,Connecticut,0.80K
2022,Connecticut,1.60K
2022,Connecticut,1.00K
2022,Arizona,10.00K
2022,California,1.00K
2022,Arizona,1.00K
2022,Arizona,1.00K
2022,Arizona,5.00K
2022,Nebraska,10.00K
2022,Arizona,1.00K
2022,Arizona,1.00K
2022,California,1.00K
2022,California,1.00K
2022,California,10.00K
2022,Alabama,3.00K
2022,Rhode Island,0.50K
2022,Nevada,25.00K
2022,Arizona,1.00K
2022,California,2.00K
2022,Nevada,1.00K
2022,Arizona,1.00K
2022,American Samoa,10.00K
2022,California,15.00K
2022,Arizona,1.00K
2022,Arizona,2.00K
2022,Massachusetts,2.00K
2022,Connecticut,30.00K
2022,Rhode Island,1.50K
2022,Rhode Island,3.50K
2022,California,1.00K
2022,Nevada,2.00K
2022,California,1.00K
2022,California,2.00K
2022,California,1.00K
2022,California,1.00K
2022,Arizona,1.00K
2022,Arizona,1.00K
2022,Arizona,1.00K
2022,California,2.00K
2022,California,100.00K
2022,California,2.00K
2022,Arizona,1.00K
2022,Nevada,100.00K
2022,Arizona,10.00K
2022,North Carolina,5.00K
2022,North Carolina,5.00K
2022,North Carolina,10.00K
2022,Alabama,1.00K
2022,Alabama,4.00K
2022,Alabama,4.00K
2022,Louisiana,10.00K
2022,American Samoa,10.00K
2022,Arizona,1.00K
2022,Arizona,1.00K
2022,Arizona,1.00K
2022,Arizona,1.00K
2022,North Carolina,25.00K
2022,Mississippi,110.00K
2022,Mississippi,45.00K
2022,Mississippi,5.00K
2022,Louisiana,25.00K
2022,Washington,5.00K
2022,Minnesota,5.00K
2022,North Carolina,50.00K
2022,North Carolina,2.50K
2022,North Carolina,2.50K
2022,Washington,5.00K
2022,North Carolina,30.00K
2022,North Carolina,10.00K
2022,Washington,5.00K
2022,Montana,20.00K
2022,California,791.00K
2022,Wisconsin,10.00K
2022,Minnesota,5.00K
2022,Washington,5.00K
2022,Oklahoma,5.00K
2022,Washington,8.00K
2022,Washington,1.00K
2022,Oklahoma,1.00K
2022,Oklahoma,1.00K
2022,Oklahoma,6.00K
2022,Oklahoma,3.00K
2022,Oklahoma,5.00K
2022,Arizona,1.00K
2022,Arizona,1.00K
2022,Arizona,15.00K
2022,Arizona,2.00K
2022,California,2.00K
2022,California,2.00K
2022,Nevada,2.00K
2022,Nevada,8.00K
2022,Nevada,19.00K
2022,Oklahoma,100.00K
2022,Oklahoma,50.00K
2022,Oklahoma,150.00K
2022,Idaho,25.00K
2022,Idaho,5.00K
2022,Idaho,190.00K
2022,California,1.00K
2022,Idaho,1.00K
2022,California,1.00K
2022,California,2.50K
2022,California,1.00K
2022,California,1.00K
2022,California,1.00K
2022,California,1.00K
2022,California,1.00K
2022,California,1.00K
2022,California,1.00K
2022,California,1.00K
2022,California,4.00K
2022,California,1.00K
2022,California,1.00K
2022,California,2.00K
2022,California,1.00K
2022,California,1.00K
2022,California,1.00K
2022,California,1.00K
2022,California,2.00K
2022,California,1.00K
2022,California,10.00K
2022,California,2.00K
2022,California,10.00K
2022,California,1.00K
2022,California,10.00K
2022,California,1.00K
2022,California,1.00K
2022,California,1.00K
2022,California,1.00K
2022,California,1.00K
2022,California,1.00K
2022,California,1.00K
2022,California,1.00K
2022,California,1.00K
2022,California,1.00K
2022,California,1.00K
2022,California,1.00K
2022,California,1.00K
2022,Arkansas,1.00K
2022,Massachusetts,2.80K
2022,Arkansas,5.00K
2022,Mississippi,0.10K
2022,New Mexico,10.00K
2022,Puerto Rico,10.00K
2022,Mississippi,5.00K
2022,Puerto Rico,10.00K
2022,Puerto Rico,200.00K
2022,Louisiana,150.00K
2022,Louisiana,5.00K
2022,Vermont,50.00K
2022,New York,2.00K
2022,Mississippi,20.00K
2022,Texas,500.00K
2022,Puerto Rico,20.00K
2022,Puerto Rico,30.00K
2022,Puerto Rico,10.00K
2022,Puerto Rico,30.00K
2022,Mississippi,15.00K
2022,Wisconsin,5.00K
2022,Wisconsin,2.00K
2022,Wisconsin,15.00K
2022,Kentucky,5.00K
2022,Georgia,3.00K
2022,Puerto Rico,10.00K
2022,Puerto Rico,20.00K
2022,Oklahoma,15.00K
2022,Mississippi,1.00K
2022,Mississippi,0.50K
2022,Mississippi,1.00K
2022,Florida,3.25K
2022,Wisconsin,12.00K
2022,Idaho,15.00M
2022,Texas,50.00K
2022,Texas,5.00K
2022,Texas,50.00K
2022,Texas,10.00K
2022,Texas,5.00K
2022,Vermont,50.00K
2022,American Samoa,100.00K
2022,Puerto Rico,2.00K
2022,Pennsylvania,4.00K
2022,Nebraska,80.00K
2022,Texas,100.00K
2022,Mississippi,15.00K
2022,Mississippi,4.00K
2022,Wisconsin,1.00K
2022,North Carolina,10.00K
2022,Puerto Rico,20.00K
2022,Puerto Rico,10.00K
2022,New Hampshire,5.00K
2022,Mississippi,50.00K
2022,Tennessee,5.00K
2022,Wisconsin,4.00K
2022,Wisconsin,5.00K
2022,Wisconsin,7.00K
2022,Texas,10.00K
2022,California,0.01K
2022,Puerto Rico,50.00K
2022,Puerto Rico,20.00K
2022,Puerto Rico,50.00K
2022,Maine,3.00K
2022,Minnesota,25.00K
2022,Arkansas,1.00K
2022,Oklahoma,2.00K
2022,Wisconsin,7.00K
2022,Wisconsin,6.00K
2022,Washington,34.00M
2022,Washington,115.00M
2022,Texas,1.00K
2022,Puerto Rico,20.00K
2022,Nebraska,750.00K
2022,Washington,190.00K
2022,Louisiana,50.00K
2022,Wisconsin,8.00K
2022,Idaho,900.00K
2022,Pennsylvania,8.00K
2022,Texas,50.00K
2022,Texas,5.00K
2022,Oklahoma,2.00K
2022,Oklahoma,2.00K
2022,California,10.00K
2022,Nevada,2.00K
2022,Nevada,1.00K
2022,Tennessee,15.00K
2022,Tennessee,5.00K
2022,Tennessee,2.00K
2022,Tennessee,50.00K
2022,Tennessee,1.00K
2022,Tennessee,25.00K
2022,Alabama,10.00K
2022,Alabama,0.50K
2022,North Carolina,0.50K
2022,Georgia,75.00K
2022,Tennessee,5.00K
2022,Tennessee,1.00K
2022,Tennessee,5.00K
2022,Alabama,0.50K
2022,Michigan,1.00K
2022,California,1.00K
2022,California,1.00K
2022,Tennessee,10.00K
2022,Tennessee,3.00K
2022,Tennessee,15.00K
2022,Tennessee,50.00K
2022,Arizona,1.00K
2022,Arizona,1.00K
2022,New Mexico,5.00K
2022,Florida,20.00K
2022,Michigan,5.00K
2022,Connecticut,0.80K
2022,Florida,75.00K
2022,Tennessee,3.00K
2022,Tennessee,5.00K
2022,Tennessee,3.00K
2022,Tennessee,3.00K
2022,Tennessee,3.00K
2022,Tennessee,3.00K
2022,West Virginia,1.00K
2022,West Virginia,1.00K
2022,West Virginia,1.00K
2022,Florida,500.00K
2022,Oklahoma,10.00K
2022,Tennessee,50.00K
2022,Tennessee,3.00K
2022,Vermont,20.00K
2022,West Virginia,1.00K
2022,Ohio,2.00K
2022,Ohio,1.00K
2022,Ohio,1.00K
2022,Florida,10.00M
2022,Massachusetts,1.50K
2022,Massachusetts,0.50K
2022,Rhode Island,0.50K
2022,Ohio,2.00K
2022,Ohio,1.00K
2022,Ohio,1.00K
2022,Ohio,1.00K
2022,Puerto Rico,30.00K
2022,Ohio,1.00K
2022,Ohio,1.00K
2022,Ohio,1.00K
2022,Ohio,1.00K
2022,Texas,2.00K
2022,Texas,1.50M
2022,Kentucky,1.00K
2022,Kentucky,0.50K
2022,Kentucky,0.50K
2022,Kentucky,2.00K
2022,California,500.00K
2022,Florida,150.00K
2022,Florida,0.50K
2022,Massachusetts,2.50K
2022,California,100.00K
2022,Massachusetts,1.50K
2022,Massachusetts,0.50K
2022,West Virginia,15.00K
2022,Vermont,10.00K
2022,Kentucky,600.00K
2022,American Samoa,10.00K
2022,American Samoa,30.00K
2022,American Samoa,10.00K
2022,American Samoa,100.00K
2022,Massachusetts,3.00K
2022,West Virginia,0.50K
2022,West Virginia,2.00K
2022,Massachusetts,2.50K
2022,Rhode Island,1.00K
2022,Rhode Island,1.00K
2022,Indiana,50.00K
2022,Indiana,25.00K
2022,Minnesota,50.00K
2022,New Hampshire,500.00K
2022,California,30.00K
2022,Maine,10.00K
2022,North Carolina,1.00K
2022,North Carolina,1.00K
2022,Minnesota,15.00K
2022,West Virginia,0.50K
2022,West Virginia,0.50K
2022,Florida,1.00K
2022,Florida,0.50K
2022,Massachusetts,0.50K
2022,Massachusetts,0.50K
2022,Massachusetts,1.00K
2022,Minnesota,5.00K
2022,West Virginia,5.00K
2022,West Virginia,0.50K
2022,West Virginia,2.00K
2022,West Virginia,0.50K
2022,Utah,26.00M
2022,Colorado,5.00K
2022,Colorado,5.00K
2022,Idaho,15.00K
2022,Tennessee,2.00K
2022,West Virginia,3.00K
2022,West Virginia,2.00K
2022,Oklahoma,600.00K
2022,Massachusetts,2.00K
2022,Utah,5.00K
2022,Colorado,5.00K
2022,Colorado,20.00K
2022,Massachusetts,1.00K
2022,Lake Michigan,18.00K
2022,Alabama,1.00K
2022,Alabama,20.00K
2022,Florida,1.00K
2022,Connecticut,23.00K
2022,West Virginia,1.00K
2022,West Virginia,2.00K
2022,West Virginia,1.00K
2022,Massachusetts,2.00K
2022,Florida,2.00K
2022,Florida,1.00K
2022,Florida,1.00K
2022,Florida,2.00K
2022,Idaho,100.00K
2022,West Virginia,5.00K
2022,Vermont,10.00K
2022,Arizona,5.00K
2022,West Virginia,2.00K
2022,West Virginia,2.00K
2022,West Virginia,1.00K
2022,Kentucky,3.00K
2022,Oklahoma,300.00K
2022,Georgia,2.00K
2022,Vermont,10.00K
2022,Vermont,10.00K
2022,West Virginia,3.00K
2022,West Virginia,3.00K
2022,West Virginia,1.00K
2022,Georgia,50.00K
2022,Georgia,2.00K
2022,Georgia,3.00K
2022,North Carolina,200.00K
2022,Georgia,10.00K
2022,California,3.00M
2022,West Virginia,1.00K
2022,West Virginia,1.00K
2022,West Virginia,0.50K
2022,California,60.00K
2022,California,1.00K
2022,Indiana,5.00K
2022,Michigan,100.00K
2022,Michigan,50.00K
2022,Michigan,10.00K
2022,Michigan,5.00K
2022,Michigan,5.00K
2022,North Carolina,5.00K
2022,South Carolina,10.00K
2022,Kansas,10.00M
2022,South Carolina,75.00K
2022,North Carolina,5.00K
2022,North Carolina,10.00K
2022,South Carolina,10.00K
2022,North Carolina,5.00K
2022,South Carolina,10.00K
2022,Utah,50.00K
2022,Alabama,5.00K
2022,Alabama,0.50K
2022,Alabama,4.00K
2022,Tennessee,5.00K
2022,California,1.00K
2022,North Carolina,50.00K
2022,Michigan,5.00K
2022,Michigan,75.00K
2022,Louisiana,75.00K
2022,South Carolina,2.00K
2022,Arizona,25.00K
2022,Minnesota,50.00K
2022,Arizona,2.00K
2022,Arizona,0.50K
2022,Arizona,5.00K
2022,Kentucky,1.00K
2022,Kentucky,1.00K
2022,Kentucky,1.00K
2022,Kentucky,1.00K
2022,Kentucky,1.00K
2022,Missouri,1.00K
2022,Missouri,1.00K
2022,Missouri,1.00K
2022,Missouri,1.00K
2022,Missouri,1.00K
2022,Missouri,1.00K
2022,Georgia,0.50K
2022,Florida,0.50K
2022,Arizona,75.00K
2022,Arizona,5.00K
2022,Arizona,50.00K
2022,Kentucky,1.00K
2022,Kentucky,1.00K
2022,Kentucky,1.00K
2022,Missouri,1.00K
2022,Missouri,1.00K
2022,Missouri,1.00K
2022,Missouri,1.00K
2022,Missouri,1.00K
2022,Missouri,1.00K
2022,Massachusetts,1.30K
2022,Arizona,50.00K
2022,Arizona,50.00K
2022,Arizona,12.00K
2022,Arizona,1.00K
2022,Arizona,1.00K
2022,Arizona,2.00K
2022,Idaho,5.00K
2022,Arizona,0.50K
2022,Arizona,25.00K
2022,New York,0.50K
2022,Massachusetts,0.50K
2022,California,1.00K
2022,Idaho,3.00K
2022,Connecticut,1.10K
2022,Mississippi,10.00K
2022,Arizona,150.00K
2022,Arizona,150.00K
2022,California,1.00K
2022,California,1.00M
2022,California,2.00K
2022,California,10.00K
2022,Nevada,1.00K
2022,Nevada,10.00K
2022,Nevada,10.00K
2022,Maryland,2.00K
2022,Maryland,1.00K
2022,American Samoa,10.00K
2022,American Samoa,10.00K
2022,Kentucky,1.00K
2022,Kentucky,1.00K
2022,Kentucky,1.00K
2022,Kentucky,1.00K
2022,Kentucky,1.00K
2022,Louisiana,250.00K
2022,Kentucky,1.00K
2022,Kentucky,1.00K
2022,Kentucky,1.00K
2022,Kentucky,1.00K
2022,Kentucky,1.00K
2022,New York,5.00K
2022,Indiana,1.00K
2022,Indiana,1.00K
2022,Indiana,1.00K
2022,Indiana,1.00K
2022,Indiana,1.00K
2022,Kentucky,1.00K
2022,Kentucky,1.00K
2022,Kentucky,1.00K
2022,Kentucky,1.00K
2022,Missouri,1.00K
2022,Vermont,25.00K
2022,Vermont,25.00K
2022,Kentucky,40.00K
2022,North Carolina,5.00K
2022,Louisiana,0.20K
2022,Louisiana,1.00K
2022,Kentucky,7.50K
2022,Kentucky,10.00K
2022,Maryland,2.00K
2022,New York,1.00K
2022,Texas,250.00K
2022,Illinois,15.00K
2022,Nebraska,2.00M
2022,Arizona,5.00K
2022,Colorado,1.00K
2022,Kentucky,10.00K
2022,Oklahoma,5.00K
2022,Mississippi,8.00K
2022,Texas,1.00K
2022,Kentucky,25.00K
2022,Kentucky,10.00K
2022,Wyoming,1.00K
2022,Kentucky,9.00K
2022,Virginia,1.00K
2022,Maine,500.00K
2022,Maine,10.00K
2022,Louisiana,275.00K
2022,Minnesota,50.00K
2022,California,15.00K
2022,Washington,990.00K
2022,Arizona,3.00K
2022,Louisiana,50.00K
2022,Oregon,3.50K
2022,Oregon,3.50K
2022,Oregon,25.00K
2022,California,60.00K
2022,North Carolina,5.00K
2022,Utah,1.00K
2022,North Carolina,5.00K
2022,North Carolina,5.00K
2022,North Carolina,5.00K
2022,Texas,2.00K
2022,Texas,5.00K
2022,Texas,5.00K
2022,Puerto Rico,10.00K
2022,Puerto Rico,20.00K
2022,Utah,7.50K
2022,Utah,5.00K
2022,Utah,40.00K
2022,Utah,1.00K
2022,Georgia,75.00K
2022,California,10.00K
2022,North Carolina,5.00K
2022,North Carolina,5.00K
2022,North Carolina,5.00K
2022,Texas,25.00K
2022,Puerto Rico,10.00K
2022,New York,2.20K
2022,Texas,10.00K
2022,North Carolina,5.00K
2022,North Carolina,5.00K
2022,North Carolina,5.00K
2022,North Carolina,5.00K
2022,Missouri,5.00K
2022,North Carolina,5.00K
2022,North Carolina,5.00K
2022,North Carolina,5.00K
2022,Missouri,200.00K
2022,Idaho,100.00K
2022,North Carolina,5.00K
2022,North Carolina,5.00K
2022,Oklahoma,5.00K
2022,Oklahoma,10.00K
2022,North Carolina,10.00K
2022,North Carolina,5.00K
2022,New Jersey,15.00K
2022,North Carolina,5.00K
2022,North Carolina,5.00K
2022,North Carolina,5.00K
2022,Michigan,5.00K
2022,Oregon,10.00K
2022,New Jersey,2.00K
2022,Massachusetts,1.50K
2022,West Virginia,1.50K
2022,West Virginia,0.50K
2022,Kentucky,8.00K
2022,Minnesota,10.00K
2022,Texas,20.00K
2022,Ohio,0.50K
2022,Puerto Rico,10.00K
2022,Puerto Rico,20.00K
2022,Puerto Rico,10.00K
2022,Puerto Rico,10.00K
2022,Puerto Rico,10.00K
2022,Oregon,50.00K
2022,Rhode Island,6.00K
2022,Kentucky,0.50K
2022,Ohio,0.50K
2022,Kentucky,1.50K
2022,Ohio,1.00K
2022,Ohio,8.00K
2022,Ohio,10.00K
2022,Puerto Rico,10.00K
2022,Puerto Rico,10.00K
2022,Puerto Rico,10.00K
2022,Puerto Rico,10.00K
2022,Puerto Rico,10.00K
2022,Puerto Rico,10.00K
2022,Michigan,5.00K
2022,North Carolina,5.00K
2022,Idaho,8.00K
2022,Ohio,3.00K
2022,Ohio,2.00K
2022,Ohio,3.00K
2022,Ohio,1.50K
2022,Ohio,0.50K
2022,Ohio,5.00K
2022,West Virginia,0.30K
2022,Illinois,1.00K
2022,Illinois,1.00K
2022,Illinois,1.00K
2022,Illinois,1.00K
2022,Indiana,1.00K
2022,Missouri,5.00K
2022,Puerto Rico,10.00K
2022,Michigan,1.00K
2022,Kentucky,1.00K
2022,Kentucky,1.00K
2022,Louisiana,30.00K
2022,Texas,25.00K
2022,Texas,80.00K
2022,Texas,5.00K
2022,Texas,150.00K
2022,New York,10.00K
2022,New York,3.00K
2022,New York,3.00K
2022,Arizona,0.50K
2022,Kentucky,1.00K
2022,Ohio,1.50K
2022,West Virginia,0.50K
2022,West Virginia,0.50K
2022,Missouri,5.00K
2022,Missouri,10.00K
2022,Ohio,0.50K
2022,West Virginia,0.50K
2022,Alabama,150.00K
2022,Indiana,100.00K
2022,New York,5.00K
2022,Illinois,10.00K
2022,New York,50.00K
2022,Missouri,130.00K
2022,Missouri,1.00K
2022,Minnesota,16.00K
2022,Arkansas,40.00K
2022,New York,35.00K
2022,Vermont,25.00K
2022,American Samoa,30.00K
2022,New York,500.00K
2022,Illinois,5.00K
2022,Missouri,120.00K
2022,Missouri,10.00K
2022,California,10.00K
2022,Mississippi,5.00K
2022,Mississippi,2.00K
2022,Ohio,10.00K
2022,Ohio,10.00K
2022,Kentucky,1.00K
2022,Kentucky,0.50K
2022,Kentucky,0.50K
2022,Kentucky,1.00K
2022,Ohio,1.00K
2022,Ohio,2.00K
2022,Illinois,5.00K
2022,New York,50.00K
2022,Missouri,10.00K
2022,Washington,200.00K
2022,Alabama,1000.00K
2022,Alabama,5000.00K
2022,Kentucky,1.00K
2022,Mississippi,1.00K
2022,Mississippi,1.00K
2022,Mississippi,3.00K
2022,Mississippi,3.00K
2022,Mississippi,2.00K
2022,Georgia,1.00K
2022,Georgia,1.00K
2022,Georgia,1.00K
2022,Georgia,1.00K
2022,Kentucky,1.00K
2022,Kentucky,1.00K
2022,Arkansas,75.00K
2022,Arkansas,40.00K
2022,Massachusetts,0.50K
2022,West Virginia,1.00K
2022,West Virginia,1.00K
2022,West Virginia,1.50K
2022,Ohio,0.50K
2022,Massachusetts,1.50K
2022,Illinois,5.00K
2022,Indiana,15.00K
2022,Missouri,5.00K
2022,Ohio,7.00K
2022,Mississippi,200.00K
2022,Mississippi,1.00K
2022,Mississippi,7.00K
2022,Mississippi,7.00K
2022,Mississippi,7.00K
2022,Tennessee,5.00K
2022,Mississippi,20.00K
2022,Arkansas,3.00K
2022,Arkansas,80.00K
2022,Arkansas,25.00K
2022,Arkansas,40.00K
2022,Ohio,5.00K
2022,Massachusetts,3.50K
2022,Ohio,0.50K
2022,Ohio,2.00K
2022,West Virginia,1.00K
2022,Indiana,5.00K
2022,Indiana,5.00K
2022,Kentucky,10.00K
2022,Kentucky,10.00K
2022,Kentucky,5.00K
2022,Kentucky,75.00K
2022,Kentucky,75.00K
2022,Kentucky,75.00K
2022,Rhode Island,2.10K
2022,West Virginia,2.00K
2022,Alabama,5000.00K
2022,Mississippi,10.00K
2022,Mississippi,10.00K
2022,Mississippi,2.00K
2022,Mississippi,3.00K
2022,Mississippi,2.00K
2022,Kansas,45.00K
2022,Ohio,0.50K
2022,Ohio,0.50K
2022,Massachusetts,7.00K
2022,Massachusetts,9.00K
2022,Rhode Island,0.50K
2022,Ohio,0.50K
2022,Ohio,0.50K
2022,Kentucky,10.00K
2022,Kentucky,10.00K
2022,Kentucky,5.00K
2022,Kentucky,50.00K
2022,Kentucky,35.00K
2022,Oklahoma,100.00K
2022,Mississippi,10.00K
2022,Mississippi,2.00K
2022,Mississippi,5.00K
2022,Mississippi,1.00K
